HMD  ;
timestamp; status;interrupt;globalPosition; ; ;localPosition; ; ;globalRotation; ; ; ;localRotation; ; ; ;
msec; Game Status; code;x; y; z;x; y; z;x; y; z; w;x; y; z; w;
4.326525 ;0 ;5 ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.04 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.06 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.08 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.1 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.12 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.14 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.16 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.18 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.2 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.22 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.24 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.26 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.28 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.3 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.32 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.34 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.36 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.38 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.4 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.42 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.44 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.46 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.48 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.5 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.52 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.54 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.56 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.58 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.6 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.62 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.64 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.66 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.68 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.7 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.72 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.74 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.76 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.78 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.8 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.82 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.84 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.86 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.88 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.9 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.92 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.94 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.96 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
4.98 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.02 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.04 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.06 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.08 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.1 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.12 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.14 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.16 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.18 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.2 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.22 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.24 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.26 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.28 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.3 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.32 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.34 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.36 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.38 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.4 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.42 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.44 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.46 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.48 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.5 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.52 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.54 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.56 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.58 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
5.6 ;0 ; ;0 ;1 ;-4.21 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;
