LeftController  ;
timestamp;globalPosition; ; ;localPosition; ; ;globalRotation; ; ; ;localRotation; ; ; ;
msec;x; y; z;x; y; z;x; y; z; w;x; y; z; w;
13.16 ;-0.1367683 ;1.285075 ;-3.794562 ;-0.1367683 ;1.285075 ;0.4154381 ;0.0330123 ;-0.08456821 ;-0.188553 ;0.9778579 ;0.0330123 ;-0.08456821 ;-0.188553 ;0.9778579 ;
13.18 ;-0.1362362 ;1.285108 ;-3.79466 ;-0.1362362 ;1.285108 ;0.4153397 ;0.03179706 ;-0.08500227 ;-0.189418 ;0.9776934 ;0.03179706 ;-0.08500227 ;-0.189418 ;0.9776934 ;
13.2 ;-0.1358849 ;1.284761 ;-3.794668 ;-0.1358849 ;1.284761 ;0.4153316 ;0.03252091 ;-0.0840646 ;-0.1894235 ;0.9777496 ;0.03252091 ;-0.0840646 ;-0.1894235 ;0.9777496 ;
13.22 ;-0.1349714 ;1.284175 ;-3.794753 ;-0.1349714 ;1.284175 ;0.4152469 ;0.03232563 ;-0.08089545 ;-0.1911116 ;0.9776949 ;0.03232563 ;-0.08089545 ;-0.1911116 ;0.9776949 ;
13.24 ;-0.1349714 ;1.284175 ;-3.794753 ;-0.1349714 ;1.284175 ;0.4152469 ;0.03232563 ;-0.08089545 ;-0.1911116 ;0.9776949 ;0.03232563 ;-0.08089545 ;-0.1911116 ;0.9776949 ;
13.26 ;-0.1338093 ;1.283666 ;-3.795212 ;-0.1338093 ;1.283666 ;0.4147884 ;0.03107212 ;-0.07924441 ;-0.1953808 ;0.9770267 ;0.03107212 ;-0.07924441 ;-0.1953808 ;0.9770267 ;
13.28 ;-0.1336231 ;1.283586 ;-3.795143 ;-0.1336231 ;1.283586 ;0.4148571 ;0.0305748 ;-0.08167869 ;-0.1956045 ;0.9767972 ;0.0305748 ;-0.08167869 ;-0.1956045 ;0.9767972 ;
13.3 ;-0.1338545 ;1.283509 ;-3.794821 ;-0.1338545 ;1.283509 ;0.4151794 ;0.03154763 ;-0.08337969 ;-0.1953586 ;0.9766717 ;0.03154763 ;-0.08337969 ;-0.1953586 ;0.9766717 ;
13.32 ;-0.1336148 ;1.283458 ;-3.794832 ;-0.1336148 ;1.283458 ;0.4151677 ;0.03268432 ;-0.08227793 ;-0.1937532 ;0.9770475 ;0.03268432 ;-0.08227793 ;-0.1937532 ;0.9770475 ;
13.34 ;-0.1336155 ;1.283458 ;-3.794832 ;-0.1336155 ;1.283458 ;0.4151678 ;0.03268334 ;-0.08227732 ;-0.193753 ;0.9770476 ;0.03268334 ;-0.08227732 ;-0.193753 ;0.9770476 ;
13.36 ;-0.133287 ;1.283187 ;-3.79491 ;-0.133287 ;1.283187 ;0.4150898 ;0.03459949 ;-0.08136287 ;-0.1933476 ;0.9771385 ;0.03459949 ;-0.08136287 ;-0.1933476 ;0.9771385 ;
13.38 ;-0.1333094 ;1.282966 ;-3.794921 ;-0.1333094 ;1.282966 ;0.4150788 ;0.03311695 ;-0.08210337 ;-0.1942133 ;0.9769562 ;0.03311695 ;-0.08210337 ;-0.1942133 ;0.9769562 ;
13.4 ;-0.133392 ;1.282864 ;-3.794823 ;-0.133392 ;1.282864 ;0.415177 ;0.03274125 ;-0.08278095 ;-0.1955031 ;0.9766544 ;0.03274125 ;-0.08278095 ;-0.1955031 ;0.9766544 ;
13.42 ;-0.1333905 ;1.283181 ;-3.794976 ;-0.1333905 ;1.283181 ;0.4150237 ;0.02860706 ;-0.08281173 ;-0.197727 ;0.9763339 ;0.02860706 ;-0.08281173 ;-0.197727 ;0.9763339 ;
