HMD  ;
timestamp;globalPosition; ; ;localPosition; ; ;globalRotation; ; ; ;localRotation; ; ; ;
1.06 ;-0.1031227 ;1.734704 ;-4.196504 ;-0.1031227 ;1.734704 ;0.0134959 ;-0.01868604 ;-0.1117155 ;-0.005669003 ;0.9935484 ;-0.01868604 ;-0.1117155 ;-0.005669003 ;0.9935484 ;
1.08 ;-0.1030573 ;1.734868 ;-4.196941 ;-0.1030573 ;1.734868 ;0.01305849 ;-0.01926713 ;-0.1122868 ;-0.006804103 ;0.9934658 ;-0.01926713 ;-0.1122868 ;-0.006804103 ;0.9934658 ;
1.1 ;-0.1030059 ;1.734982 ;-4.197104 ;-0.1030059 ;1.734982 ;0.01289589 ;-0.01915073 ;-0.1123685 ;-0.007356832 ;0.9934548 ;-0.01915073 ;-0.1123685 ;-0.007356832 ;0.9934548 ;
1.12 ;-0.1030115 ;1.734995 ;-4.197323 ;-0.1030115 ;1.734995 ;0.01267706 ;-0.01925392 ;-0.1127037 ;-0.007866375 ;0.9934109 ;-0.01925392 ;-0.1127037 ;-0.007866375 ;0.9934109 ;
1.14 ;-0.1029771 ;1.735303 ;-4.197425 ;-0.1029771 ;1.735303 ;0.01257466 ;-0.01987052 ;-0.1123205 ;-0.007401921 ;0.9934458 ;-0.01987052 ;-0.1123205 ;-0.007401921 ;0.9934458 ;
1.16 ;-0.1026266 ;1.735652 ;-4.197228 ;-0.1026266 ;1.735652 ;0.01277173 ;-0.02110743 ;-0.1112117 ;-0.007047519 ;0.9935476 ;-0.02110743 ;-0.1112117 ;-0.007047519 ;0.9935476 ;
1.18 ;-0.1025292 ;1.735764 ;-4.197283 ;-0.1025292 ;1.735764 ;0.01271746 ;-0.02128655 ;-0.1109754 ;-0.007121127 ;0.9935697 ;-0.02128655 ;-0.1109754 ;-0.007121127 ;0.9935697 ;
1.2 ;-0.1023851 ;1.735983 ;-4.19733 ;-0.1023851 ;1.735983 ;0.0126704 ;-0.02175791 ;-0.11087 ;-0.007787113 ;0.9935663 ;-0.02175791 ;-0.11087 ;-0.007787113 ;0.9935663 ;
1.22 ;-0.1022647 ;1.736113 ;-4.197385 ;-0.1022647 ;1.736113 ;0.01261473 ;-0.02236445 ;-0.1106502 ;-0.008292134 ;0.9935732 ;-0.02236445 ;-0.1106502 ;-0.008292134 ;0.9935732 ;
1.24 ;-0.1022874 ;1.736334 ;-4.197258 ;-0.1022874 ;1.736334 ;0.01274198 ;-0.0233993 ;-0.1108327 ;-0.00941267 ;0.993519 ;-0.0233993 ;-0.1108327 ;-0.00941267 ;0.993519 ;
1.26 ;-0.1023046 ;1.736509 ;-4.197312 ;-0.1023046 ;1.736509 ;0.01268813 ;-0.02237611 ;-0.1113129 ;-0.009611101 ;0.993487 ;-0.02237611 ;-0.1113129 ;-0.009611101 ;0.993487 ;
1.28 ;-0.1022893 ;1.736559 ;-4.197356 ;-0.1022893 ;1.736559 ;0.01264403 ;-0.02177691 ;-0.1113249 ;-0.009989799 ;0.9934952 ;-0.02177691 ;-0.1113249 ;-0.009989799 ;0.9934952 ;
1.3 ;-0.1023308 ;1.736424 ;-4.197444 ;-0.1023308 ;1.736424 ;0.01255616 ;-0.02033931 ;-0.1116297 ;-0.0120042 ;0.9934692 ;-0.02033931 ;-0.1116297 ;-0.0120042 ;0.9934692 ;
1.32 ;-0.102323 ;1.736442 ;-4.197463 ;-0.102323 ;1.736442 ;0.01253714 ;-0.01999376 ;-0.1116904 ;-0.01258691 ;0.9934621 ;-0.01999376 ;-0.1116904 ;-0.01258691 ;0.9934621 ;
1.34 ;-0.1028615 ;1.736246 ;-4.19812 ;-0.1028615 ;1.736246 ;0.01188058 ;-0.01775366 ;-0.1149556 ;-0.01783824 ;0.9930518 ;-0.01775366 ;-0.1149556 ;-0.01783824 ;0.9930518 ;
1.36 ;-0.103047 ;1.736174 ;-4.198334 ;-0.103047 ;1.736174 ;0.01166567 ;-0.01736682 ;-0.1163901 ;-0.01878044 ;0.9928741 ;-0.01736682 ;-0.1163901 ;-0.01878044 ;0.9928741 ;
1.38 ;-0.1033226 ;1.736171 ;-4.19834 ;-0.1033226 ;1.736171 ;0.01166015 ;-0.01765658 ;-0.1182991 ;-0.01794613 ;0.9926589 ;-0.01765658 ;-0.1182991 ;-0.01794613 ;0.9926589 ;
1.4 ;-0.1037603 ;1.7363 ;-4.198395 ;-0.1037603 ;1.7363 ;0.01160475 ;-0.01696372 ;-0.1193621 ;-0.01967954 ;0.9925108 ;-0.01696372 ;-0.1193621 ;-0.01967954 ;0.9925108 ;
1.42 ;-0.1039203 ;1.736302 ;-4.198455 ;-0.1039203 ;1.736302 ;0.01154451 ;-0.01652998 ;-0.1200425 ;-0.02045395 ;0.9924204 ;-0.01652998 ;-0.1200425 ;-0.02045395 ;0.9924204 ;
1.44 ;-0.1042404 ;1.736306 ;-4.198576 ;-0.1042404 ;1.736306 ;0.01142407 ;-0.01565365 ;-0.1213949 ;-0.0220022 ;0.992237 ;-0.01565365 ;-0.1213949 ;-0.0220022 ;0.992237 ;
1.46 ;-0.1041752 ;1.736445 ;-4.198306 ;-0.1041752 ;1.736445 ;0.01169419 ;-0.01683482 ;-0.1166521 ;-0.02003212 ;0.9928281 ;-0.01683482 ;-0.1166521 ;-0.02003212 ;0.9928281 ;
1.48 ;-0.1041411 ;1.736261 ;-4.198924 ;-0.1041411 ;1.736261 ;0.01107586 ;-0.01509387 ;-0.1048716 ;-0.01617698 ;0.9942396 ;-0.01509387 ;-0.1048716 ;-0.01617698 ;0.9942396 ;
1.5 ;-0.1043781 ;1.736148 ;-4.19947 ;-0.1043781 ;1.736148 ;0.01053006 ;-0.01464605 ;-0.1019976 ;-0.01418725 ;0.9945756 ;-0.01464605 ;-0.1019976 ;-0.01418725 ;0.9945756 ;
1.52 ;-0.1047505 ;1.736023 ;-4.199963 ;-0.1047505 ;1.736023 ;0.01003675 ;-0.01440828 ;-0.09771471 ;-0.01167405 ;0.9950417 ;-0.01440828 ;-0.09771471 ;-0.01167405 ;0.9950417 ;
1.54 ;-0.1049188 ;1.735976 ;-4.200153 ;-0.1049188 ;1.735976 ;0.009846549 ;-0.01416675 ;-0.09574101 ;-0.01082896 ;0.9952466 ;-0.01416675 ;-0.09574101 ;-0.01082896 ;0.9952466 ;
1.56 ;-0.1069609 ;1.736224 ;-4.201225 ;-0.1069609 ;1.736224 ;0.008775319 ;-0.0197989 ;-0.09414916 ;-0.002916006 ;0.9953569 ;-0.0197989 ;-0.09414916 ;-0.002916006 ;0.9953569 ;
1.58 ;-0.1086819 ;1.736057 ;-4.201938 ;-0.1086819 ;1.736057 ;0.008062075 ;-0.02310569 ;-0.09268794 ;0.002953119 ;0.9954227 ;-0.02310569 ;-0.09268794 ;0.002953119 ;0.9954227 ;
1.6 ;-0.1092217 ;1.736041 ;-4.202092 ;-0.1092217 ;1.736041 ;0.00790807 ;-0.02507926 ;-0.09095433 ;0.005861718 ;0.995522 ;-0.02507926 ;-0.09095433 ;0.005861718 ;0.995522 ;
1.62 ;-0.110111 ;1.736189 ;-4.202335 ;-0.110111 ;1.736189 ;0.007664985 ;-0.02915332 ;-0.08735373 ;0.01191403 ;0.9956794 ;-0.02915332 ;-0.08735373 ;0.01191403 ;0.9956794 ;
1.64 ;-0.110572 ;1.736261 ;-4.202485 ;-0.110572 ;1.736261 ;0.00751534 ;-0.03062503 ;-0.08570178 ;0.01447103 ;0.9957449 ;-0.03062503 ;-0.08570178 ;0.01447103 ;0.9957449 ;
1.66 ;-0.1080068 ;1.7366 ;-4.201962 ;-0.1080068 ;1.7366 ;0.008037447 ;-0.03292489 ;-0.07405628 ;0.02132147 ;0.9964823 ;-0.03292489 ;-0.07405628 ;0.02132147 ;0.9964823 ;
1.68 ;-0.1067743 ;1.736846 ;-4.201839 ;-0.1067743 ;1.736846 ;0.008160756 ;-0.03392121 ;-0.06607886 ;0.02072215 ;0.9970223 ;-0.03392121 ;-0.06607886 ;0.02072215 ;0.9970223 ;
1.7 ;-0.1038825 ;1.737522 ;-4.201432 ;-0.1038825 ;1.737522 ;0.008567856 ;-0.03631097 ;-0.04983655 ;0.02022253 ;0.9978922 ;-0.03631097 ;-0.04983655 ;0.02022253 ;0.9978922 ;
1.72 ;-0.09800647 ;1.738603 ;-4.20071 ;-0.09800647 ;1.738603 ;0.009290116 ;-0.04116431 ;-0.01594906 ;0.02628143 ;0.9986793 ;-0.04116431 ;-0.01594906 ;0.02628143 ;0.9986793 ;
1.74 ;-0.09594185 ;1.738967 ;-4.200489 ;-0.09594185 ;1.738967 ;0.009511222 ;-0.04293456 ;-0.005446581 ;0.0285586 ;0.9986548 ;-0.04293456 ;-0.005446581 ;0.0285586 ;0.9986548 ;
1.76 ;-0.08963919 ;1.739885 ;-4.199858 ;-0.08963919 ;1.739885 ;0.01014178 ;-0.04656865 ;0.02414661 ;0.03495165 ;0.9980114 ;-0.04656865 ;0.02414661 ;0.03495165 ;0.9980114 ;
1.78 ;-0.07689521 ;1.740655 ;-4.201388 ;-0.07689521 ;1.740655 ;0.008612332 ;-0.04623603 ;0.1027138 ;0.04510176 ;0.9926116 ;-0.04623603 ;0.1027138 ;0.04510176 ;0.9926116 ;
1.8 ;-0.06771868 ;1.740649 ;-4.203544 ;-0.06771868 ;1.740649 ;0.006456048 ;-0.0441183 ;0.1514535 ;0.05683758 ;0.9858422 ;-0.0441183 ;0.1514535 ;0.05683758 ;0.9858422 ;
1.82 ;-0.06393617 ;1.74094 ;-4.204545 ;-0.06393617 ;1.74094 ;0.005454616 ;-0.04384897 ;0.1697277 ;0.06112099 ;0.9826159 ;-0.04384897 ;0.1697277 ;0.06112099 ;0.9826159 ;
1.84 ;-0.06025077 ;1.741214 ;-4.20519 ;-0.06025077 ;1.741214 ;0.004810448 ;-0.04414394 ;0.189789 ;0.06515738 ;0.9786654 ;-0.04414394 ;0.189789 ;0.06515738 ;0.9786654 ;
1.86 ;-0.05298618 ;1.741793 ;-4.206679 ;-0.05298618 ;1.741793 ;0.003321395 ;-0.04467148 ;0.2296188 ;0.07313626 ;0.9695002 ;-0.04467148 ;0.2296188 ;0.07313626 ;0.9695002 ;
1.88 ;-0.04981397 ;1.742032 ;-4.207618 ;-0.04981397 ;1.742032 ;0.002381961 ;-0.04509616 ;0.2483312 ;0.07650056 ;0.9645961 ;-0.04509616 ;0.2483312 ;0.07650056 ;0.9645961 ;
1.9 ;-0.05427791 ;1.742977 ;-4.20719 ;-0.05427791 ;1.742977 ;0.002810623 ;-0.05057834 ;0.1930327 ;0.05468668 ;0.9783607 ;-0.05057834 ;0.1930327 ;0.05468668 ;0.9783607 ;
1.92 ;-0.05446705 ;1.743215 ;-4.206811 ;-0.05446705 ;1.743215 ;0.003188377 ;-0.05093692 ;0.183678 ;0.0504349 ;0.9803694 ;-0.05093692 ;0.183678 ;0.0504349 ;0.9803694 ;
1.94 ;-0.05314329 ;1.743607 ;-4.206711 ;-0.05314329 ;1.743607 ;0.003289296 ;-0.05113646 ;0.1809879 ;0.04653856 ;0.9810518 ;-0.05113646 ;0.1809879 ;0.04653856 ;0.9810518 ;
1.96 ;-0.05582898 ;1.742619 ;-4.205795 ;-0.05582898 ;1.742619 ;0.004205386 ;-0.04577643 ;0.1515599 ;0.03819047 ;0.9866487 ;-0.04577643 ;0.1515599 ;0.03819047 ;0.9866487 ;
1.98 ;-0.05709831 ;1.741818 ;-4.205545 ;-0.05709831 ;1.741818 ;0.004455286 ;-0.04105305 ;0.1359803 ;0.03204827 ;0.9893417 ;-0.04105305 ;0.1359803 ;0.03204827 ;0.9893417 ;
2 ;-0.05890913 ;1.740517 ;-4.205514 ;-0.05890913 ;1.740517 ;0.004485979 ;-0.03419459 ;0.1115741 ;0.02036418 ;0.9929588 ;-0.03419459 ;0.1115741 ;0.02036418 ;0.9929588 ;
2.02 ;-0.05978105 ;1.74 ;-4.205619 ;-0.05978105 ;1.74 ;0.00438094 ;-0.03134557 ;0.09966658 ;0.01472851 ;0.994418 ;-0.03134557 ;0.09966658 ;0.01472851 ;0.994418 ;
2.04 ;-0.06148805 ;1.739197 ;-4.205999 ;-0.06148805 ;1.739197 ;0.004000773 ;-0.02597616 ;0.07666756 ;0.004805695 ;0.9967067 ;-0.02597616 ;0.07666756 ;0.004805695 ;0.9967067 ;
2.06 ;-0.06210804 ;1.738828 ;-4.206131 ;-0.06210804 ;1.738828 ;0.003869598 ;-0.02366376 ;0.06725646 ;0.0003219992 ;0.997455 ;-0.02366376 ;0.06725646 ;0.0003219992 ;0.997455 ;
2.08 ;-0.06578275 ;1.738096 ;-4.208053 ;-0.06578275 ;1.738096 ;0.001946744 ;-0.02139271 ;0.0362468 ;-0.01728467 ;0.9989644 ;-0.02139271 ;0.0362468 ;-0.01728467 ;0.9989644 ;
2.1 ;-0.06673117 ;1.738305 ;-4.208802 ;-0.06673117 ;1.738305 ;0.001198467 ;-0.02288655 ;0.02685455 ;-0.02384595 ;0.9990928 ;-0.02288655 ;0.02685455 ;-0.02384595 ;0.9990928 ;
2.12 ;-0.06817338 ;1.738924 ;-4.210255 ;-0.06817338 ;1.738924 ;-0.0002545535 ;-0.02585935 ;0.01207651 ;-0.03349474 ;0.9990313 ;-0.02585935 ;0.01207651 ;-0.03349474 ;0.9990313 ;
2.14 ;-0.06873874 ;1.739185 ;-4.210962 ;-0.06873874 ;1.739185 ;-0.0009621053 ;-0.02660261 ;0.005589009 ;-0.03846927 ;0.99889 ;-0.02660261 ;0.005589009 ;-0.03846927 ;0.99889 ;
2.16 ;-0.06942249 ;1.739265 ;-4.21154 ;-0.06942249 ;1.739265 ;-0.00153992 ;-0.02653362 ;-0.003003873 ;-0.04372517 ;0.9986867 ;-0.02653362 ;-0.003003873 ;-0.04372517 ;0.9986867 ;
2.18 ;-0.07068066 ;1.739543 ;-4.212735 ;-0.07068066 ;1.739543 ;-0.002734756 ;-0.02638977 ;-0.02006559 ;-0.05414931 ;0.9979824 ;-0.02638977 ;-0.02006559 ;-0.05414931 ;0.9979824 ;
2.2 ;-0.07129435 ;1.739706 ;-4.213346 ;-0.07129435 ;1.739706 ;-0.003345375 ;-0.0263139 ;-0.02864856 ;-0.0593873 ;0.9974768 ;-0.0263139 ;-0.02864856 ;-0.0593873 ;0.9974768 ;
2.22 ;-0.07251567 ;1.740039 ;-4.21457 ;-0.07251567 ;1.740039 ;-0.004569969 ;-0.02615449 ;-0.04580797 ;-0.06984685 ;0.9961621 ;-0.02615449 ;-0.04580797 ;-0.06984685 ;0.9961621 ;
2.24 ;-0.07312603 ;1.740206 ;-4.215182 ;-0.07312603 ;1.740206 ;-0.005182387 ;-0.0260707 ;-0.0543813 ;-0.07506628 ;0.9953533 ;-0.0260707 ;-0.0543813 ;-0.07506628 ;0.9953533 ;
2.26 ;-0.07434875 ;1.740538 ;-4.216406 ;-0.07434875 ;1.740538 ;-0.006406508 ;-0.02589397 ;-0.07151743 ;-0.08548496 ;0.993432 ;-0.02589397 ;-0.07151743 ;-0.08548496 ;0.993432 ;
2.28 ;-0.07496053 ;1.740703 ;-4.217018 ;-0.07496053 ;1.740703 ;-0.007018139 ;-0.0258013 ;-0.08007443 ;-0.09068082 ;0.9923202 ;-0.0258013 ;-0.08007443 ;-0.09068082 ;0.9923202 ;
2.3 ;-0.07618065 ;1.741038 ;-4.218244 ;-0.07618065 ;1.741038 ;-0.008243359 ;-0.02561046 ;-0.09715682 ;-0.1010427 ;0.9897954 ;-0.02561046 ;-0.09715682 ;-0.1010427 ;0.9897954 ;
2.32 ;-0.07679123 ;1.741205 ;-4.218856 ;-0.07679123 ;1.741205 ;-0.008855696 ;-0.02551078 ;-0.1056848 ;-0.1062089 ;0.9883823 ;-0.02551078 ;-0.1056848 ;-0.1062089 ;0.9883823 ;
2.34 ;-0.07740287 ;1.74137 ;-4.219468 ;-0.07740287 ;1.74137 ;-0.009467542 ;-0.02540785 ;-0.1142048 ;-0.1113654 ;0.9868685 ;-0.02540785 ;-0.1142048 ;-0.1113654 ;0.9868685 ;
2.36 ;-0.07862419 ;1.741704 ;-4.220692 ;-0.07862419 ;1.741704 ;-0.01069217 ;-0.02519548 ;-0.1312042 ;-0.121642 ;0.9835415 ;-0.02519548 ;-0.1312042 ;-0.121642 ;0.9835415 ;
2.38 ;-0.07923416 ;1.741871 ;-4.221305 ;-0.07923416 ;1.741871 ;-0.01130471 ;-0.02508587 ;-0.139682 ;-0.126761 ;0.9817287 ;-0.02508587 ;-0.139682 ;-0.126761 ;0.9817287 ;
